,ano,puntaje,indicador
46,2016,40.7836375949095,EMPRESAS QUE COOPERAN EN ACTIVIDADES DE INNOVACIÓN CON ORGANIZACIONES DEL CONOCIMIENTO (%)
47,2016,53.9338229894463,ÍNDICE DE ESPECIALIZACIÓN INDUSTRIAL
48,2016,6.12495987234423,GASTO EN I+D FINANCIADO DESDE EL EXTRANJERO (%)
49,2016,28.0464215366576,EMPRESAS QUE COOPERAN CON ORGANIZACIONES INTERNACIONALES (%)
50,2016,0.0,INVERSIÓN EN TRANSFERENCIA DE TECNOLOGÍA (POR CADA 100 MIL UNIDADES DEL PIB)
51,2016,6.14804120321147,IMPORTACIONES DE BIENES DE ALTA TECNOLOGÍA (% DE LAS IMPORTACIONES TOTALES DEL DEPARTAMENTO)
52,2016,0.743903497022403,INVERSIÓN EXTRANJERA DIRECTA DESDE EL EXTERIOR
53,2016,2.61898643357092,PERSONAL EN ACTI POR CADA 100 MIL HABITANTES
54,2016,0.0,SOLICITUDES DE PATENTES A RESIDENTES POR MILLÓN DE HABITANTES
55,2016,96.5443534022088,EMPRESAS INNOVADORAS EN SENTIDO ESTRICTO (%)
56,2016,2.16415521587943,SOLICITUDES DE MODELOS DE UTILIDAD REALIZADAS POR RESIDENTES POR MILLÓN DE HABITANTES
57,2016,90.3768635992076,ARTÍCULOS EN PUBLICACIONES CIENTÍFICAS Y TÉCNICAS 
58,2016,20.259319286872,ÍNDICE H (HIRSCH) DE DOCUMENTOS CITABLES
59,2016,33.8394135700432,EMPRESAS INNOVADORAS EN SENTIDO AMPLIO (%)
60,2016,36.3628741310044,PIB POR TRABAJADOR (MILLONES DE PESOS) 
61,2016,11.25459207159,TASA DE NATALIDAD EMPRESARIAL NETA POR CADA 10 MIL HABITANTES
62,2016,11.589946895713,GASTO EN TIC PARA INNOVAR (TASA POR CADA 10 MIL UNIDADES DEL PIB)
63,2016,36.0231620457398,CERTIFICADOS DE CALIDAD ISO DE PRODUCTOS Y DE PROCESOS (%)
64,2016,0.0,PRODUCCIÓN DE ALTO Y MEDIO ALTO CONTENIDO TECNOLÓGICO EN LA MANUFACTURA (%)
65,2016,1.10629836507151,VENTAS POR INNOVAR
66,2016,0.0,EXPORTACIONES DE PRODUCTOS ALTA TECNOLOGÍA (%)
67,2016,0.0,"EMPRESAS DE SERVICIOS DE COMUNICACIÓN, COMPUTACIÓN E INFORMACIÓN QUE EXPORTAN (%)"
68,2016,0.0,PATENTES CONCEDIDAS EN LOS ÚLTIMOS TRES AÑOS POR MILLÓN DE HABITANTES
69,2016,2.8659442167826,SOLICITUDES DE REGISTRO DE MARCAS POR MILLÓN DE HABITANTES
70,2016,32.6140156621093,TIC Y CREACIÓN DE NUEVOS MODELOS DE NEGOCIOS (% DE EMPRESAS)
71,2016,2.04814356292939,INVERSIÓN EN TIC DE LAS EMPRESAS QUE INTRODUCEN NUEVOS MÉTODOS ORGANIZATIVOS (TASA POR CADA MILLÓN DE UNIDADES DEL PIB)
72,2016,0.0,SOLICITUDES DE REGISTRO DE DISEÑOS INDUSTRIALES POR MILLÓN DE HABITANTES 
73,2016,0.0,EXPORTACIÓN DE SERVICIOS CREATIVOS Y CULTURALES (%)
74,2016,2.44252811696166,PRODUCCIÓN DE ECONOMÍA NARANJA (% PIB DEL DEPARTAMENTO)
75,2016,0.0,SOLICITUDES DE PATENTES  EN EL SECTOR TIC POR MILLÓN DE HABITANTES
76,2016,11.3917644953957,EMPRENDIMIENTOS DIGITALES 
77,2016,18.0689903760532,REGISTROS DE SOFTWARE
78,2016,73.6834431362627,ENTORNO POLÍTICO
79,2016,42.0334547807938,ENTORNO REGULATORIO
80,2016,65.6,AMBIENTE DE NEGOCIOS
81,2016,59.3642466175936,EDUCACIÓN SECUNDARIA Y MEDIA
82,2016,21.9312702367092,EDUCACIÓN SUPERIOR
83,2016,19.0534889687883,INVESTIGACIÓN Y DESARROLLO
84,2016,27.7535822659964,TIC
85,2016,26.4067663970229,INFRAESTRUCTURA GENERAL
86,2016,21.6276462312199,SOSTENIBILIDAD ECOLÓGICA
87,2016,13.2839619515574,CRÉDITO
88,2016,25.432550946098,CAPACIDAD DE INVERSIÓN
89,2016,52.0625934238748,COMERCIO Y COMPETENCIA
90,2016,16.3955610184371,TRABAJADORES DE CONOCIMIENTO
91,2016,32.2222104983394,ENLACES DE INNOVACIÓN
92,2016,2.3777327834512,ABSORCIÓN DEL CONOCIMIENTO
93,2016,40.5306841790352,CREACIÓN DE CONOCIMIENTO
94,2016,16.0561455848531,IMPACTO DEL CONOCIMIENTO
95,2016,0.0,DIFUSIÓN DE CONOCIMIENTO
96,2016,9.38202586045533,BIENES INTANGIBLES
97,2016,1.22126405848083,BIENES Y SERVICIOS CREATIVOS
98,2016,9.8202516238163,CREATIVIDAD EN LÍNEA
99,2017,76.4114427450347,ÍNDICE DE ESTABILIDAD POLÍTICA Y AUSENCIA DE VIOLENCIA / TERRORISMO
100,2017,48.3878521946521,ÍNDICE DE EFECTIVIDAD DEL GOBIERNO
101,2017,88.8995419640888,VIOLACIONES A LA LIBERTAD DE PRENSA
102,2017,49.1906864991092,CAPACIDAD DE IMPLEMENTACIÓN DE POLÍTICAS Y REGULACIONES
103,2017,82.6111009289157,ÍNDICE DE PRIMACÍA DE LA LEY
104,2017,6.67862889909079,PROPORCIÓN DE OCUPADOS CON SEGURIDAD SOCIAL 
105,2017,77.31,ÍNDICE DE APERTURA DE NEGOCIO
106,2017,61.77,ÍNDICE DE PAGOS DE IMPUESTOS POR AÑO
107,2017,57.72,ÍNDICE DE REGISTRO DE PROPIEDADES
108,2017,78.383275878192,TASA DE COBERTURA NETA EN EDUCACIÓN SECUNDARIA
109,2017,80.6248594642907,TASA DE COBERTURA NETA EN EDUCACIÓN MEDIA
110,2017,32.0161416300487,ESPERANZA DE VIDA ESCOLAR
111,2017,57.1523379473093,"EVALUACIÓN DEL DESEMPEÑO ESCOLAR EN LECTURA, MATEMÁTICAS Y CIENCIA  EN LAS PRUEBAS SABER 11"
112,2017,18.8548979232166,TASA DE COBERTURA EN EDUCACIÓN SUPERIOR
113,2017,45.6316756036145,ÍNDICE DE PARTICIPACIÓN DE GRADUADOS EN CIENCIAS E INGENIERÍAS  STEM
114,2017,7.67043692352564,MOVILIDAD INTERNACIONAL (ÍNDICE) 
115,2017,24.5219275327775,NÚMERO DE INVESTIGADORES POR MILLÓN DE HABITANTES
116,2017,26.6650034884063,GASTO BRUTO EN INVESTIGACIÓN Y DESARROLLO (I+D) COMO PORCENTAJE DEL PIB
117,2017,12.7125484316672,DESEMPEÑO DE LOS ESTUDIANTES DE EDUCACION TERCIARIA EN LAS PRUEBAS DE ESTADO SABER
118,2017,2.6935225515194,INTENSIDAD DEL GASTO EMPRESARIAL EN I+D (PORCENTAJE)
119,2017,46.4532500646929,ACCESO A LAS TIC
120,2017,25.5895509697282,USO DE LAS TIC
121,2017,21.0365853658537,SERVICIOS DIGITALES DE CONFIANZA Y SEGURIDAD 
122,2017,15.4674796747967,GOBIERNO DIGITAL
123,2017,35.6379264904441,ÍNDICE DE GENERACIÓN Y COSTO DE LA ENERGÍA
124,2017,35.5709125197463,DESEMPEÑO LOGÍSTICO 
125,2017,2.18206144569828,INVERSIÓN PÚBLICA EN CAPITAL FIJO  (% DEL PIB)
126,2017,0.212613548213087,EFICIENCIA EN EL USO DE LA ENERGÍA (EN UNIDADES DEL PIB) 
127,2017,48.9458647614872,DESEMPEÑO AMBIENTAL 
128,2017,20.5543225579653,EMPRESAS CON CERTIFICACIÓN AMBIENTAL ISO 14001 
129,2017,12.4493244241941,FACILIDAD PARA OBTENER CRÉDITO
130,2017,29.3041399139297,CRÉDITO DOMÉSTICO 
131,2017,0.0842955534389831,CRÉDITO A LAS EMPRESAS PARA INNOVAR 
132,2017,0.0,CAPITALIZACIÓN BURSÁTIL 
133,2017,19.1076400614453,INVERSIÓN PRIVADA EN CAPITAL FIJO EN LA INDUSTRIA (% DEL PIB) 
134,2017,3.46319595870253,INVERSIÓN EN ACTIVIDADES CONDUCENTES A LA INNOVACIÓN EN LAS EMPRESAS (% DEL PIB) 
135,2017,82.4797378178098,DIVERSIFICACIÓN DE MERCADOS DE DESTINO DE EXPORTACIONES 
136,2017,11.5329444707289,DIVERSIFICACIÓN DE LA CANASTA EXPORTADORA (ÍNDICE HERFINDAHLHIRSCHMAN) 
137,2017,58.3827785568599,SOFISTICACIÓN DEL APARATO PRODUCTIVO 
138,2017,58.3827785568599,TAMAÑO DEL MERCADO INTERNO (LOGARITMO)
139,2017,16.6666666666667,EMPLEO INTENSIVO EN CONOCIMIENTO (%)
140,2017,12.983044127624,GASTO EN FORMACIÓN Y CAPACITACIÓN (POR CADA 100 MIL UNIDADES DEL PIB)
141,2017,33.231230531097,GASTO PRIVADO EN I+D (% DEL PIB)
142,2017,5.69149136096458,FINANCIACIÓN EMPRESARIAL DEL GASTO EN I+D (%)
143,2017,30.1952201439628,BECAS DE MAESTRÍA Y DOCTORADO POR CADA 100 MIL PERSONAS ENTRE 25 Y 40 AÑOS
144,2017,0.494029124870383,MUJERES EMPLEADAS CON FORMACIÓN DE ALTO NIVEL 
145,2017,40.7836375949095,EMPRESAS QUE COOPERAN EN ACTIVIDADES DE INNOVACIÓN CON ORGANIZACIONES DEL CONOCIMIENTO (%)
146,2017,55.7700021430051,ÍNDICE DE ESPECIALIZACIÓN INDUSTRIAL
147,2017,8.58700691527619,GASTO EN I+D FINANCIADO DESDE EL EXTRANJERO (%)
148,2017,28.0464215366576,EMPRESAS QUE COOPERAN CON ORGANIZACIONES INTERNACIONALES (%)
149,2017,0.0,INVERSIÓN EN TRANSFERENCIA DE TECNOLOGÍA (POR CADA 100 MIL UNIDADES DEL PIB)
150,2017,6.14804120321147,IMPORTACIONES DE BIENES DE ALTA TECNOLOGÍA (% DE LAS IMPORTACIONES TOTALES DEL DEPARTAMENTO)
151,2017,0.743903497022403,INVERSIÓN EXTRANJERA DIRECTA DESDE EL EXTERIOR
152,2017,2.61898643357092,PERSONAL EN ACTI POR CADA 100 MIL HABITANTES
153,2017,0.0,SOLICITUDES DE PATENTES A RESIDENTES POR MILLÓN DE HABITANTES
154,2017,96.5443534022088,EMPRESAS INNOVADORAS EN SENTIDO ESTRICTO (%)
155,2017,2.20069383163461,SOLICITUDES DE MODELOS DE UTILIDAD REALIZADAS POR RESIDENTES POR MILLÓN DE HABITANTES
156,2017,90.3768635992076,ARTÍCULOS EN PUBLICACIONES CIENTÍFICAS Y TÉCNICAS 
157,2017,23.7191650853891,ÍNDICE H (HIRSCH) DE DOCUMENTOS CITABLES
158,2017,33.8394135700432,EMPRESAS INNOVADORAS EN SENTIDO AMPLIO (%)
159,2017,32.5932656349551,PIB POR TRABAJADOR (MILLONES DE PESOS) 
160,2017,18.8109261613147,TASA DE NATALIDAD EMPRESARIAL NETA POR CADA 10 MIL HABITANTES
161,2017,11.589946895713,GASTO EN TIC PARA INNOVAR (TASA POR CADA 10 MIL UNIDADES DEL PIB)
162,2017,36.0231620457398,CERTIFICADOS DE CALIDAD ISO DE PRODUCTOS Y DE PROCESOS (%)
163,2017,0.0,PRODUCCIÓN DE ALTO Y MEDIO ALTO CONTENIDO TECNOLÓGICO EN LA MANUFACTURA (%)
164,2017,1.10629836507151,VENTAS POR INNOVAR
165,2017,0.0,EXPORTACIONES DE PRODUCTOS ALTA TECNOLOGÍA (%)
166,2017,0.0,"EMPRESAS DE SERVICIOS DE COMUNICACIÓN, COMPUTACIÓN E INFORMACIÓN QUE EXPORTAN (%)"
167,2017,0.0,PATENTES CONCEDIDAS EN LOS ÚLTIMOS TRES AÑOS POR MILLÓN DE HABITANTES
168,2017,3.67914448300733,SOLICITUDES DE REGISTRO DE MARCAS POR MILLÓN DE HABITANTES
169,2017,32.6140156621093,TIC Y CREACIÓN DE NUEVOS MODELOS DE NEGOCIOS (% DE EMPRESAS)
170,2017,2.04814356292939,INVERSIÓN EN TIC DE LAS EMPRESAS QUE INTRODUCEN NUEVOS MÉTODOS ORGANIZATIVOS (TASA POR CADA MILLÓN DE UNIDADES DEL PIB)
171,2017,0.0,SOLICITUDES DE REGISTRO DE DISEÑOS INDUSTRIALES POR MILLÓN DE HABITANTES 
172,2017,0.0,EXPORTACIÓN DE SERVICIOS CREATIVOS Y CULTURALES (%)
173,2017,2.44252811696166,PRODUCCIÓN DE ECONOMÍA NARANJA (% PIB DEL DEPARTAMENTO)
174,2017,0.0,SOLICITUDES DE PATENTES  EN EL SECTOR TIC POR MILLÓN DE HABITANTES
175,2017,11.3917644953957,EMPRENDIMIENTOS DIGITALES 
176,2017,18.0689903760532,REGISTROS DE SOFTWARE
177,2017,71.2329456345919,ENTORNO POLÍTICO
178,2017,46.1601387757052,ENTORNO REGULATORIO
179,2017,65.6,AMBIENTE DE NEGOCIOS
180,2017,62.0441537299602,EDUCACIÓN SECUNDARIA Y MEDIA
181,2017,24.0523368167856,EDUCACIÓN SUPERIOR
182,2017,16.6482505010926,INVESTIGACIÓN Y DESARROLLO
183,2017,27.1367165187679,TIC
184,2017,24.4636334852962,INFRAESTRUCTURA GENERAL
185,2017,23.2376002892219,SOSTENIBILIDAD ECOLÓGICA
186,2017,13.9459199638543,CRÉDITO
187,2017,7.52361200671595,CAPACIDAD DE INVERSIÓN
188,2017,50.7984869484662,COMERCIO Y COMPETENCIA
189,2017,16.5436136591976,TRABAJADORES DE CONOCIMIENTO
190,2017,33.2967670474621,ENLACES DE INNOVACIÓN
191,2017,2.3777327834512,ABSORCIÓN DEL CONOCIMIENTO
192,2017,41.1134149147472,CREACIÓN DE CONOCIMIENTO
193,2017,16.6872665171323,IMPACTO DEL CONOCIMIENTO
194,2017,0.0,DIFUSIÓN DE CONOCIMIENTO
195,2017,9.58532592701151,BIENES INTANGIBLES
196,2017,1.22126405848083,BIENES Y SERVICIOS CREATIVOS
197,2017,9.8202516238163,CREATIVIDAD EN LÍNEA
198,2018,74.7369383829116,ÍNDICE DE ESTABILIDAD POLÍTICA Y AUSENCIA DE VIOLENCIA / TERRORISMO
199,2018,52.3270305587208,ÍNDICE DE EFECTIVIDAD DEL GOBIERNO
200,2018,86.2655678350486,VIOLACIONES A LA LIBERTAD DE PRENSA
201,2018,47.1324662180878,CAPACIDAD DE IMPLEMENTACIÓN DE POLÍTICAS Y REGULACIONES
202,2018,81.1301198055351,ÍNDICE DE PRIMACÍA DE LA LEY
203,2018,8.62760359131124,PROPORCIÓN DE OCUPADOS CON SEGURIDAD SOCIAL 
204,2018,80.28,ÍNDICE DE APERTURA DE NEGOCIO
205,2018,60.98,ÍNDICE DE PAGOS DE IMPUESTOS POR AÑO
206,2018,69.5,ÍNDICE DE REGISTRO DE PROPIEDADES
207,2018,79.98936369638,TASA DE COBERTURA NETA EN EDUCACIÓN SECUNDARIA
208,2018,78.7086646182975,TASA DE COBERTURA NETA EN EDUCACIÓN MEDIA
209,2018,32.3016269990903,ESPERANZA DE VIDA ESCOLAR
210,2018,58.1713776156141,"EVALUACIÓN DEL DESEMPEÑO ESCOLAR EN LECTURA, MATEMÁTICAS Y CIENCIA  EN LAS PRUEBAS SABER 11"
211,2018,23.1545003530163,TASA DE COBERTURA EN EDUCACIÓN SUPERIOR
212,2018,36.8564135379621,ÍNDICE DE PARTICIPACIÓN DE GRADUADOS EN CIENCIAS E INGENIERÍAS  STEM
213,2018,23.8498316485824,MOVILIDAD INTERNACIONAL (ÍNDICE) 
214,2018,26.4445875932932,NÚMERO DE INVESTIGADORES POR MILLÓN DE HABITANTES
215,2018,24.9234670849764,GASTO BRUTO EN INVESTIGACIÓN Y DESARROLLO (I+D) COMO PORCENTAJE DEL PIB
216,2018,41.6752303649038,DESEMPEÑO DE LOS ESTUDIANTES DE EDUCACION TERCIARIA EN LAS PRUEBAS DE ESTADO SABER
217,2018,2.6935225515194,INTENSIDAD DEL GASTO EMPRESARIAL EN I+D (PORCENTAJE)
218,2018,45.8339917280618,ACCESO A LAS TIC
219,2018,27.2489941623266,USO DE LAS TIC
220,2018,21.0365853658537,SERVICIOS DIGITALES DE CONFIANZA Y SEGURIDAD 
221,2018,15.4674796747967,GOBIERNO DIGITAL
222,2018,34.2175558764002,ÍNDICE DE GENERACIÓN Y COSTO DE LA ENERGÍA
223,2018,35.2705697280046,DESEMPEÑO LOGÍSTICO 
224,2018,10.6644280271373,INVERSIÓN PÚBLICA EN CAPITAL FIJO  (% DEL PIB)
225,2018,4.87635189282495,EFICIENCIA EN EL USO DE LA ENERGÍA (EN UNIDADES DEL PIB) 
226,2018,48.6856691375812,DESEMPEÑO AMBIENTAL 
227,2018,14.5129485183029,EMPRESAS CON CERTIFICACIÓN AMBIENTAL ISO 14001 
228,2018,7.55863034583239,FACILIDAD PARA OBTENER CRÉDITO
229,2018,29.6913202759001,CRÉDITO DOMÉSTICO 
230,2018,9.58675453443727,CRÉDITO A LAS EMPRESAS PARA INNOVAR 
231,2018,0.0,CAPITALIZACIÓN BURSÁTIL 
232,2018,100.0,INVERSIÓN PRIVADA EN CAPITAL FIJO EN LA INDUSTRIA (% DEL PIB) 
233,2018,3.33590062464693,INVERSIÓN EN ACTIVIDADES CONDUCENTES A LA INNOVACIÓN EN LAS EMPRESAS (% DEL PIB) 
234,2018,92.2586928460181,DIVERSIFICACIÓN DE MERCADOS DE DESTINO DE EXPORTACIONES 
235,2018,16.9575945307843,DIVERSIFICACIÓN DE LA CANASTA EXPORTADORA (ÍNDICE HERFINDAHLHIRSCHMAN) 
236,2018,59.3970088034243,SOFISTICACIÓN DEL APARATO PRODUCTIVO 
237,2018,59.3970088034243,TAMAÑO DEL MERCADO INTERNO (LOGARITMO)
238,2018,13.136288998358,EMPLEO INTENSIVO EN CONOCIMIENTO (%)
239,2018,12.9830031891984,GASTO EN FORMACIÓN Y CAPACITACIÓN (POR CADA 100 MIL UNIDADES DEL PIB)
240,2018,34.1064289880302,GASTO PRIVADO EN I+D (% DEL PIB)
241,2018,19.5715991853199,FINANCIACIÓN EMPRESARIAL DEL GASTO EN I+D (%)
242,2018,32.5273311604883,BECAS DE MAESTRÍA Y DOCTORADO POR CADA 100 MIL PERSONAS ENTRE 25 Y 40 AÑOS
243,2018,16.0111476131266,MUJERES EMPLEADAS CON FORMACIÓN DE ALTO NIVEL 
244,2018,60.551909602048,EMPRESAS QUE COOPERAN EN ACTIVIDADES DE INNOVACIÓN CON ORGANIZACIONES DEL CONOCIMIENTO (%)
245,2018,56.8025342628255,ÍNDICE DE ESPECIALIZACIÓN INDUSTRIAL
246,2018,56.6273755709306,GASTO EN I+D FINANCIADO DESDE EL EXTRANJERO (%)
247,2018,28.0464215366576,EMPRESAS QUE COOPERAN CON ORGANIZACIONES INTERNACIONALES (%)
248,2018,0.0,INVERSIÓN EN TRANSFERENCIA DE TECNOLOGÍA (POR CADA 100 MIL UNIDADES DEL PIB)
249,2018,6.14804120321147,IMPORTACIONES DE BIENES DE ALTA TECNOLOGÍA (% DE LAS IMPORTACIONES TOTALES DEL DEPARTAMENTO)
250,2018,0.55773902344159,INVERSIÓN EXTRANJERA DIRECTA DESDE EL EXTERIOR
251,2018,0.399831324355621,PERSONAL EN ACTI POR CADA 100 MIL HABITANTES
252,2018,1.88904773125895,SOLICITUDES DE PATENTES A RESIDENTES POR MILLÓN DE HABITANTES
253,2018,0.0,EMPRESAS INNOVADORAS EN SENTIDO ESTRICTO (%)
254,2018,2.0091017524272,SOLICITUDES DE MODELOS DE UTILIDAD REALIZADAS POR RESIDENTES POR MILLÓN DE HABITANTES
255,2018,68.0079098187227,ARTÍCULOS EN PUBLICACIONES CIENTÍFICAS Y TÉCNICAS 
256,2018,19.6300490751227,ÍNDICE H (HIRSCH) DE DOCUMENTOS CITABLES
257,2018,25.4293173782721,EMPRESAS INNOVADORAS EN SENTIDO AMPLIO (%)
258,2018,29.9217662072481,PIB POR TRABAJADOR (MILLONES DE PESOS) 
259,2018,7.56935000290222,TASA DE NATALIDAD EMPRESARIAL NETA POR CADA 10 MIL HABITANTES
260,2018,1.76007148405931,GASTO EN TIC PARA INNOVAR (TASA POR CADA 10 MIL UNIDADES DEL PIB)
261,2018,29.8300744276803,CERTIFICADOS DE CALIDAD ISO DE PRODUCTOS Y DE PROCESOS (%)
262,2018,0.0,PRODUCCIÓN DE ALTO Y MEDIO ALTO CONTENIDO TECNOLÓGICO EN LA MANUFACTURA (%)
263,2018,11.1180065618469,VENTAS POR INNOVAR
264,2018,0.0,EXPORTACIONES DE PRODUCTOS ALTA TECNOLOGÍA (%)
265,2018,0.0,"EMPRESAS DE SERVICIOS DE COMUNICACIÓN, COMPUTACIÓN E INFORMACIÓN QUE EXPORTAN (%)"
266,2018,0.0,PATENTES CONCEDIDAS EN LOS ÚLTIMOS TRES AÑOS POR MILLÓN DE HABITANTES
267,2018,3.80969274357683,SOLICITUDES DE REGISTRO DE MARCAS POR MILLÓN DE HABITANTES
268,2018,27.0696501261144,TIC Y CREACIÓN DE NUEVOS MODELOS DE NEGOCIOS (% DE EMPRESAS)
269,2018,2.11835786577095,INVERSIÓN EN TIC DE LAS EMPRESAS QUE INTRODUCEN NUEVOS MÉTODOS ORGANIZATIVOS (TASA POR CADA MILLÓN DE UNIDADES DEL PIB)
270,2018,0.0,SOLICITUDES DE REGISTRO DE DISEÑOS INDUSTRIALES POR MILLÓN DE HABITANTES 
271,2018,0.0,EXPORTACIÓN DE SERVICIOS CREATIVOS Y CULTURALES (%)
272,2018,2.44252811696166,PRODUCCIÓN DE ECONOMÍA NARANJA (% PIB DEL DEPARTAMENTO)
273,2018,0.0,SOLICITUDES DE PATENTES  EN EL SECTOR TIC POR MILLÓN DE HABITANTES
274,2018,11.8161777361046,EMPRENDIMIENTOS DIGITALES 
275,2018,16.1778756443319,REGISTROS DE SOFTWARE
276,2018,71.109845592227,ENTORNO POLÍTICO
277,2018,45.630063204978,ENTORNO REGULATORIO
278,2018,70.2533333333333,AMBIENTE DE NEGOCIOS
279,2018,62.2927582323454,EDUCACIÓN SECUNDARIA Y MEDIA
280,2018,27.9535818465203,EDUCACIÓN SUPERIOR
281,2018,23.9342018986732,INVESTIGACIÓN Y DESARROLLO
282,2018,27.3967627327597,TIC
283,2018,26.7175178771807,INFRAESTRUCTURA GENERAL
284,2018,22.6916565162363,SOSTENIBILIDAD ECOLÓGICA
285,2018,15.6122350520566,CRÉDITO
286,2018,34.4453002082156,CAPACIDAD DE INVERSIÓN
287,2018,56.2044320600756,COMERCIO Y COMPETENCIA
288,2018,21.3892998557536,TRABAJADORES DE CONOCIMIENTO
289,2018,50.5070602431154,ENLACES DE INNOVACIÓN
290,2018,1.77640288775217,ABSORCIÓN DEL CONOCIMIENTO
291,2018,19.4942376259673,CREACIÓN DE CONOCIMIENTO
292,2018,13.3665447806228,IMPACTO DEL CONOCIMIENTO
293,2018,0.0,DIFUSIÓN DE CONOCIMIENTO
294,2018,8.24942518386555,BIENES INTANGIBLES
295,2018,1.22126405848083,BIENES Y SERVICIOS CREATIVOS
296,2018,9.33135112681217,CREATIVIDAD EN LÍNEA
297,2019,79.7680946716102,ÍNDICE DE ESTABILIDAD POLÍTICA Y AUSENCIA DE VIOLENCIA / TERRORISMO
298,2019,51.6670803069568,ÍNDICE DE EFECTIVIDAD DEL GOBIERNO
299,2019,84.7513718671084,VIOLACIONES A LA LIBERTAD DE PRENSA
